File Name,Test Type,Cycle ID,Battery ID,Capacity,File Path,ambient_temperature
03856.csv,discharge,342,B0036,1.646862318,C:\Projects\Battery Engineering\data,24
03857.csv,impedance,343,B0036,,C:\Projects\Battery Engineering\data,24
03858.csv,charge,344,B0036,,C:\Projects\Battery Engineering\data,24
03859.csv,impedance,345,B0036,,C:\Projects\Battery Engineering\data,24
03860.csv,discharge,346,B0036,1.657462118,C:\Projects\Battery Engineering\data,24
03861.csv,charge,347,B0036,,C:\Projects\Battery Engineering\data,24
03862.csv,discharge,348,B0036,1.660399118,C:\Projects\Battery Engineering\data,24
03863.csv,charge,349,B0036,,C:\Projects\Battery Engineering\data,24
03864.csv,discharge,350,B0036,1.646078909,C:\Projects\Battery Engineering\data,24
03865.csv,charge,351,B0036,,C:\Projects\Battery Engineering\data,24
03866.csv,discharge,352,B0036,1.640836646,C:\Projects\Battery Engineering\data,24
03867.csv,charge,353,B0036,,C:\Projects\Battery Engineering\data,24
03868.csv,discharge,354,B0036,1.634440892,C:\Projects\Battery Engineering\data,24
03869.csv,impedance,355,B0036,,C:\Projects\Battery Engineering\data,24
03870.csv,charge,356,B0036,,C:\Projects\Battery Engineering\data,24
03871.csv,impedance,357,B0036,,C:\Projects\Battery Engineering\data,24
03872.csv,discharge,358,B0036,1.637403919,C:\Projects\Battery Engineering\data,24
03873.csv,charge,359,B0036,,C:\Projects\Battery Engineering\data,24
03874.csv,discharge,360,B0036,1.647382075,C:\Projects\Battery Engineering\data,24
03875.csv,charge,361,B0036,,C:\Projects\Battery Engineering\data,24
03876.csv,discharge,362,B0036,1.654564644,C:\Projects\Battery Engineering\data,24
03877.csv,charge,363,B0036,,C:\Projects\Battery Engineering\data,24
03878.csv,discharge,364,B0036,1.640896561,C:\Projects\Battery Engineering\data,24
03879.csv,charge,365,B0036,,C:\Projects\Battery Engineering\data,24
03880.csv,discharge,366,B0036,1.626522998,C:\Projects\Battery Engineering\data,24
03881.csv,impedance,367,B0036,,C:\Projects\Battery Engineering\data,24
03882.csv,charge,368,B0036,,C:\Projects\Battery Engineering\data,24
03883.csv,impedance,369,B0036,,C:\Projects\Battery Engineering\data,24
03884.csv,discharge,370,B0036,1.621734914,C:\Projects\Battery Engineering\data,24
03885.csv,charge,371,B0036,,C:\Projects\Battery Engineering\data,24
03886.csv,discharge,372,B0036,1.624820006,C:\Projects\Battery Engineering\data,24
03887.csv,charge,373,B0036,,C:\Projects\Battery Engineering\data,24
03888.csv,discharge,374,B0036,1.618801197,C:\Projects\Battery Engineering\data,24
03889.csv,charge,375,B0036,,C:\Projects\Battery Engineering\data,24
03890.csv,discharge,376,B0036,1.613735049,C:\Projects\Battery Engineering\data,24
03891.csv,charge,377,B0036,,C:\Projects\Battery Engineering\data,24
03892.csv,discharge,378,B0036,1.612012824,C:\Projects\Battery Engineering\data,24
03893.csv,impedance,379,B0036,,C:\Projects\Battery Engineering\data,24
03894.csv,charge,380,B0036,,C:\Projects\Battery Engineering\data,24
03895.csv,impedance,381,B0036,,C:\Projects\Battery Engineering\data,24
03896.csv,discharge,382,B0036,1.667103256,C:\Projects\Battery Engineering\data,24
03897.csv,impedance,383,B0036,,C:\Projects\Battery Engineering\data,24
03898.csv,charge,384,B0036,,C:\Projects\Battery Engineering\data,24
03899.csv,impedance,385,B0036,,C:\Projects\Battery Engineering\data,24
03900.csv,discharge,386,B0036,1.685013338,C:\Projects\Battery Engineering\data,24
03901.csv,charge,387,B0036,,C:\Projects\Battery Engineering\data,24
03902.csv,discharge,388,B0036,1.678665499,C:\Projects\Battery Engineering\data,24
03903.csv,charge,389,B0036,,C:\Projects\Battery Engineering\data,24
03904.csv,discharge,390,B0036,1.67297635,C:\Projects\Battery Engineering\data,24
03905.csv,charge,391,B0036,,C:\Projects\Battery Engineering\data,24
03906.csv,discharge,392,B0036,1.666489034,C:\Projects\Battery Engineering\data,24
03907.csv,charge,393,B0036,,C:\Projects\Battery Engineering\data,24
03908.csv,discharge,394,B0036,1.669842084,C:\Projects\Battery Engineering\data,24
03909.csv,impedance,395,B0036,,C:\Projects\Battery Engineering\data,24
03910.csv,charge,396,B0036,,C:\Projects\Battery Engineering\data,24
03911.csv,impedance,397,B0036,,C:\Projects\Battery Engineering\data,24
03912.csv,discharge,398,B0036,1.674674423,C:\Projects\Battery Engineering\data,24
03913.csv,charge,399,B0036,,C:\Projects\Battery Engineering\data,24
03914.csv,discharge,400,B0036,1.666504534,C:\Projects\Battery Engineering\data,24
03915.csv,charge,401,B0036,,C:\Projects\Battery Engineering\data,24
03916.csv,discharge,402,B0036,1.652222085,C:\Projects\Battery Engineering\data,24
03917.csv,charge,403,B0036,,C:\Projects\Battery Engineering\data,24
03918.csv,discharge,404,B0036,1.646271828,C:\Projects\Battery Engineering\data,24
03919.csv,charge,405,B0036,,C:\Projects\Battery Engineering\data,24
03920.csv,discharge,406,B0036,1.642399235,C:\Projects\Battery Engineering\data,24
03921.csv,impedance,407,B0036,,C:\Projects\Battery Engineering\data,24
03922.csv,charge,408,B0036,,C:\Projects\Battery Engineering\data,24
03923.csv,impedance,409,B0036,,C:\Projects\Battery Engineering\data,24
03924.csv,discharge,410,B0036,1.651178607,C:\Projects\Battery Engineering\data,24
03925.csv,charge,411,B0036,,C:\Projects\Battery Engineering\data,24
03926.csv,discharge,412,B0036,1.648168312,C:\Projects\Battery Engineering\data,24
03927.csv,charge,413,B0036,,C:\Projects\Battery Engineering\data,24
03928.csv,discharge,414,B0036,1.647888773,C:\Projects\Battery Engineering\data,24
03929.csv,charge,415,B0036,,C:\Projects\Battery Engineering\data,24
03930.csv,discharge,416,B0036,1.635843651,C:\Projects\Battery Engineering\data,24
03931.csv,charge,417,B0036,,C:\Projects\Battery Engineering\data,24
03932.csv,discharge,418,B0036,1.633236281,C:\Projects\Battery Engineering\data,24
03933.csv,impedance,419,B0036,,C:\Projects\Battery Engineering\data,24
03934.csv,charge,420,B0036,,C:\Projects\Battery Engineering\data,24
03935.csv,impedance,421,B0036,,C:\Projects\Battery Engineering\data,24
03936.csv,discharge,422,B0036,1.629926468,C:\Projects\Battery Engineering\data,24
03937.csv,charge,423,B0036,,C:\Projects\Battery Engineering\data,24
03938.csv,discharge,424,B0036,1.638786263,C:\Projects\Battery Engineering\data,24
03939.csv,charge,425,B0036,,C:\Projects\Battery Engineering\data,24
03940.csv,discharge,426,B0036,1.635965486,C:\Projects\Battery Engineering\data,24
03941.csv,charge,427,B0036,,C:\Projects\Battery Engineering\data,24
03942.csv,discharge,428,B0036,1.631137044,C:\Projects\Battery Engineering\data,24
03943.csv,charge,429,B0036,,C:\Projects\Battery Engineering\data,24
03944.csv,discharge,430,B0036,1.622018972,C:\Projects\Battery Engineering\data,24
03945.csv,impedance,431,B0036,,C:\Projects\Battery Engineering\data,24
03946.csv,charge,432,B0036,,C:\Projects\Battery Engineering\data,24
03947.csv,impedance,433,B0036,,C:\Projects\Battery Engineering\data,24
03948.csv,discharge,434,B0036,1.641604498,C:\Projects\Battery Engineering\data,24
03949.csv,impedance,435,B0036,,C:\Projects\Battery Engineering\data,24
03950.csv,charge,436,B0036,,C:\Projects\Battery Engineering\data,24
03951.csv,impedance,437,B0036,,C:\Projects\Battery Engineering\data,24
03952.csv,discharge,438,B0036,1.625309023,C:\Projects\Battery Engineering\data,24
03953.csv,charge,439,B0036,,C:\Projects\Battery Engineering\data,24
03954.csv,discharge,440,B0036,1.619613452,C:\Projects\Battery Engineering\data,24
03955.csv,charge,441,B0036,,C:\Projects\Battery Engineering\data,24
03956.csv,discharge,442,B0036,1.612423617,C:\Projects\Battery Engineering\data,24
03957.csv,charge,443,B0036,,C:\Projects\Battery Engineering\data,24
03958.csv,discharge,444,B0036,1.607770103,C:\Projects\Battery Engineering\data,24
03959.csv,charge,445,B0036,,C:\Projects\Battery Engineering\data,24
03960.csv,discharge,446,B0036,1.608807753,C:\Projects\Battery Engineering\data,24
03961.csv,impedance,447,B0036,,C:\Projects\Battery Engineering\data,24
03962.csv,charge,448,B0036,,C:\Projects\Battery Engineering\data,24
03963.csv,impedance,449,B0036,,C:\Projects\Battery Engineering\data,24
03964.csv,discharge,450,B0036,1.608355626,C:\Projects\Battery Engineering\data,24
03965.csv,charge,451,B0036,,C:\Projects\Battery Engineering\data,24
03966.csv,discharge,452,B0036,1.606820252,C:\Projects\Battery Engineering\data,24
03967.csv,charge,453,B0036,,C:\Projects\Battery Engineering\data,24
03968.csv,discharge,454,B0036,1.601770977,C:\Projects\Battery Engineering\data,24
03969.csv,charge,455,B0036,,C:\Projects\Battery Engineering\data,24
03970.csv,discharge,456,B0036,1.594911735,C:\Projects\Battery Engineering\data,24
03971.csv,charge,457,B0036,,C:\Projects\Battery Engineering\data,24
03972.csv,discharge,458,B0036,1.593813913,C:\Projects\Battery Engineering\data,24
03973.csv,impedance,459,B0036,,C:\Projects\Battery Engineering\data,24
03974.csv,charge,460,B0036,,C:\Projects\Battery Engineering\data,24
03975.csv,impedance,461,B0036,,C:\Projects\Battery Engineering\data,24
03976.csv,discharge,462,B0036,1.592027313,C:\Projects\Battery Engineering\data,24
03977.csv,charge,463,B0036,,C:\Projects\Battery Engineering\data,24
03978.csv,discharge,464,B0036,1.584736155,C:\Projects\Battery Engineering\data,24
03979.csv,charge,465,B0036,,C:\Projects\Battery Engineering\data,24
03980.csv,discharge,466,B0036,1.576342936,C:\Projects\Battery Engineering\data,24
03981.csv,charge,467,B0036,,C:\Projects\Battery Engineering\data,24
03982.csv,discharge,468,B0036,1.572022917,C:\Projects\Battery Engineering\data,24
03983.csv,charge,469,B0036,,C:\Projects\Battery Engineering\data,24
03984.csv,discharge,470,B0036,1.572987429,C:\Projects\Battery Engineering\data,24
03985.csv,impedance,471,B0036,,C:\Projects\Battery Engineering\data,24
03986.csv,charge,472,B0036,,C:\Projects\Battery Engineering\data,24
03987.csv,impedance,473,B0036,,C:\Projects\Battery Engineering\data,24
03988.csv,discharge,474,B0036,1.5969854,C:\Projects\Battery Engineering\data,24
03989.csv,charge,475,B0036,,C:\Projects\Battery Engineering\data,24
03990.csv,discharge,476,B0036,1.595726024,C:\Projects\Battery Engineering\data,24
03991.csv,charge,477,B0036,,C:\Projects\Battery Engineering\data,24
03992.csv,discharge,478,B0036,1.579500338,C:\Projects\Battery Engineering\data,24
03993.csv,charge,479,B0036,,C:\Projects\Battery Engineering\data,24
03994.csv,discharge,480,B0036,1.562946988,C:\Projects\Battery Engineering\data,24
03995.csv,charge,481,B0036,,C:\Projects\Battery Engineering\data,24
03996.csv,discharge,482,B0036,1.559112943,C:\Projects\Battery Engineering\data,24
03997.csv,impedance,483,B0036,,C:\Projects\Battery Engineering\data,24
03998.csv,charge,484,B0036,,C:\Projects\Battery Engineering\data,24
03999.csv,impedance,485,B0036,,C:\Projects\Battery Engineering\data,24
04000.csv,impedance,0,B0025,,C:\Projects\Battery Engineering\data,24
04001.csv,charge,1,B0025,,C:\Projects\Battery Engineering\data,24
04002.csv,impedance,2,B0025,,C:\Projects\Battery Engineering\data,24
04003.csv,discharge,3,B0025,1.847011163,C:\Projects\Battery Engineering\data,24
04004.csv,charge,4,B0025,,C:\Projects\Battery Engineering\data,24
04005.csv,discharge,5,B0025,1.848565434,C:\Projects\Battery Engineering\data,24
04006.csv,charge,6,B0025,,C:\Projects\Battery Engineering\data,24
04007.csv,discharge,7,B0025,1.847111177,C:\Projects\Battery Engineering\data,24
04008.csv,charge,8,B0025,,C:\Projects\Battery Engineering\data,24
04009.csv,discharge,9,B0025,1.84898376,C:\Projects\Battery Engineering\data,24
04010.csv,charge,10,B0025,,C:\Projects\Battery Engineering\data,24
04011.csv,discharge,11,B0025,1.837012072,C:\Projects\Battery Engineering\data,24
04012.csv,impedance,12,B0025,,C:\Projects\Battery Engineering\data,24
04013.csv,charge,13,B0025,,C:\Projects\Battery Engineering\data,24
04014.csv,impedance,14,B0025,,C:\Projects\Battery Engineering\data,24
04015.csv,discharge,15,B0025,1.817549211,C:\Projects\Battery Engineering\data,24
04016.csv,impedance,16,B0025,,C:\Projects\Battery Engineering\data,24
04017.csv,charge,17,B0025,,C:\Projects\Battery Engineering\data,24
04018.csv,impedance,18,B0025,,C:\Projects\Battery Engineering\data,24
04019.csv,discharge,19,B0025,1.839863823,C:\Projects\Battery Engineering\data,24
04020.csv,charge,20,B0025,,C:\Projects\Battery Engineering\data,24
04021.csv,charge,21,B0025,,C:\Projects\Battery Engineering\data,24
04022.csv,discharge,22,B0025,1.843059562,C:\Projects\Battery Engineering\data,24
04023.csv,charge,23,B0025,,C:\Projects\Battery Engineering\data,24
04024.csv,discharge,24,B0025,1.840187173,C:\Projects\Battery Engineering\data,24
04025.csv,charge,25,B0025,,C:\Projects\Battery Engineering\data,24
04026.csv,discharge,26,B0025,1.828126563,C:\Projects\Battery Engineering\data,24
04027.csv,impedance,27,B0025,,C:\Projects\Battery Engineering\data,24
04028.csv,charge,28,B0025,,C:\Projects\Battery Engineering\data,24
04029.csv,impedance,29,B0025,,C:\Projects\Battery Engineering\data,24
04030.csv,discharge,30,B0025,1.825356334,C:\Projects\Battery Engineering\data,24
04031.csv,impedance,31,B0025,,C:\Projects\Battery Engineering\data,24
04032.csv,charge,32,B0025,,C:\Projects\Battery Engineering\data,24
04033.csv,impedance,33,B0025,,C:\Projects\Battery Engineering\data,24
04034.csv,discharge,34,B0025,1.821418055,C:\Projects\Battery Engineering\data,24
04035.csv,charge,35,B0025,,C:\Projects\Battery Engineering\data,24
04036.csv,discharge,36,B0025,1.830315628,C:\Projects\Battery Engineering\data,24
04037.csv,charge,37,B0025,,C:\Projects\Battery Engineering\data,24
04038.csv,discharge,38,B0025,1.817549164,C:\Projects\Battery Engineering\data,24
04039.csv,charge,39,B0025,,C:\Projects\Battery Engineering\data,24
04040.csv,discharge,40,B0025,1.8109012,C:\Projects\Battery Engineering\data,24
04041.csv,charge,41,B0025,,C:\Projects\Battery Engineering\data,24
04042.csv,discharge,42,B0025,1.80830326,C:\Projects\Battery Engineering\data,24
04043.csv,impedance,43,B0025,,C:\Projects\Battery Engineering\data,24
04044.csv,charge,44,B0025,,C:\Projects\Battery Engineering\data,24
04045.csv,impedance,45,B0025,,C:\Projects\Battery Engineering\data,24
04046.csv,discharge,46,B0025,1.792801615,C:\Projects\Battery Engineering\data,24
04047.csv,impedance,47,B0025,,C:\Projects\Battery Engineering\data,24
04048.csv,charge,48,B0025,,C:\Projects\Battery Engineering\data,24
04049.csv,impedance,49,B0025,,C:\Projects\Battery Engineering\data,24
04050.csv,discharge,50,B0025,1.81256315,C:\Projects\Battery Engineering\data,24
04051.csv,charge,51,B0025,,C:\Projects\Battery Engineering\data,24
04052.csv,discharge,52,B0025,1.807772607,C:\Projects\Battery Engineering\data,24
04053.csv,charge,53,B0025,,C:\Projects\Battery Engineering\data,24
04054.csv,discharge,54,B0025,1.804805518,C:\Projects\Battery Engineering\data,24
04055.csv,charge,55,B0025,,C:\Projects\Battery Engineering\data,24
04056.csv,discharge,56,B0025,1.800538556,C:\Projects\Battery Engineering\data,24
04057.csv,charge,57,B0025,,C:\Projects\Battery Engineering\data,24
04058.csv,discharge,58,B0025,1.79423561,C:\Projects\Battery Engineering\data,24
04059.csv,impedance,59,B0025,,C:\Projects\Battery Engineering\data,24
04060.csv,charge,60,B0025,,C:\Projects\Battery Engineering\data,24
04061.csv,impedance,61,B0025,,C:\Projects\Battery Engineering\data,24
04062.csv,impedance,62,B0025,,C:\Projects\Battery Engineering\data,24
04063.csv,charge,63,B0025,,C:\Projects\Battery Engineering\data,24
04064.csv,impedance,64,B0025,,C:\Projects\Battery Engineering\data,24
04065.csv,discharge,65,B0025,1.807409052,C:\Projects\Battery Engineering\data,24
04066.csv,charge,66,B0025,,C:\Projects\Battery Engineering\data,24
04067.csv,discharge,67,B0025,1.790250482,C:\Projects\Battery Engineering\data,24
04068.csv,charge,68,B0025,,C:\Projects\Battery Engineering\data,24
04069.csv,discharge,69,B0025,1.796122385,C:\Projects\Battery Engineering\data,24
04070.csv,charge,70,B0025,,C:\Projects\Battery Engineering\data,24
04071.csv,discharge,71,B0025,1.791223669,C:\Projects\Battery Engineering\data,24
04072.csv,charge,72,B0025,,C:\Projects\Battery Engineering\data,24
04073.csv,discharge,73,B0025,1.785482237,C:\Projects\Battery Engineering\data,24
04074.csv,impedance,74,B0025,,C:\Projects\Battery Engineering\data,24
04075.csv,charge,75,B0025,,C:\Projects\Battery Engineering\data,24
04076.csv,impedance,76,B0025,,C:\Projects\Battery Engineering\data,24
04077.csv,discharge,77,B0025,1.767789078,C:\Projects\Battery Engineering\data,24
04078.csv,impedance,78,B0025,,C:\Projects\Battery Engineering\data,24
04079.csv,charge,79,B0025,,C:\Projects\Battery Engineering\data,24
04080.csv,impedance,0,B0026,,C:\Projects\Battery Engineering\data,24
04081.csv,charge,1,B0026,,C:\Projects\Battery Engineering\data,24
04082.csv,impedance,2,B0026,,C:\Projects\Battery Engineering\data,24
04083.csv,discharge,3,B0026,1.81325043,C:\Projects\Battery Engineering\data,24
04084.csv,charge,4,B0026,,C:\Projects\Battery Engineering\data,24
04085.csv,discharge,5,B0026,1.814976009,C:\Projects\Battery Engineering\data,24
04086.csv,charge,6,B0026,,C:\Projects\Battery Engineering\data,24
04087.csv,discharge,7,B0026,1.813535418,C:\Projects\Battery Engineering\data,24
04088.csv,charge,8,B0026,,C:\Projects\Battery Engineering\data,24
04089.csv,discharge,9,B0026,1.815149273,C:\Projects\Battery Engineering\data,24
04090.csv,charge,10,B0026,,C:\Projects\Battery Engineering\data,24
04091.csv,discharge,11,B0026,1.814291301,C:\Projects\Battery Engineering\data,24
04092.csv,impedance,12,B0026,,C:\Projects\Battery Engineering\data,24
04093.csv,charge,13,B0026,,C:\Projects\Battery Engineering\data,24
04094.csv,impedance,14,B0026,,C:\Projects\Battery Engineering\data,24
04095.csv,discharge,15,B0026,1.386337342,C:\Projects\Battery Engineering\data,24
04096.csv,impedance,16,B0026,,C:\Projects\Battery Engineering\data,24
04097.csv,charge,17,B0026,,C:\Projects\Battery Engineering\data,24
04098.csv,impedance,18,B0026,,C:\Projects\Battery Engineering\data,24
04099.csv,discharge,19,B0026,1.816527796,C:\Projects\Battery Engineering\data,24
04100.csv,charge,20,B0026,,C:\Projects\Battery Engineering\data,24
04101.csv,charge,21,B0026,,C:\Projects\Battery Engineering\data,24
04102.csv,discharge,22,B0026,1.808563858,C:\Projects\Battery Engineering\data,24
04103.csv,charge,23,B0026,,C:\Projects\Battery Engineering\data,24
04104.csv,discharge,24,B0026,1.804936078,C:\Projects\Battery Engineering\data,24
04105.csv,charge,25,B0026,,C:\Projects\Battery Engineering\data,24
04106.csv,discharge,26,B0026,1.804931592,C:\Projects\Battery Engineering\data,24
04107.csv,impedance,27,B0026,,C:\Projects\Battery Engineering\data,24
04108.csv,charge,28,B0026,,C:\Projects\Battery Engineering\data,24
04109.csv,impedance,29,B0026,,C:\Projects\Battery Engineering\data,24
04110.csv,discharge,30,B0026,1.717679233,C:\Projects\Battery Engineering\data,24
04111.csv,impedance,31,B0026,,C:\Projects\Battery Engineering\data,24
04112.csv,charge,32,B0026,,C:\Projects\Battery Engineering\data,24
04113.csv,impedance,33,B0026,,C:\Projects\Battery Engineering\data,24
04114.csv,discharge,34,B0026,1.809804813,C:\Projects\Battery Engineering\data,24
04115.csv,charge,35,B0026,,C:\Projects\Battery Engineering\data,24
04116.csv,discharge,36,B0026,1.806556213,C:\Projects\Battery Engineering\data,24
04117.csv,charge,37,B0026,,C:\Projects\Battery Engineering\data,24
04118.csv,discharge,38,B0026,1.793815571,C:\Projects\Battery Engineering\data,24
04119.csv,charge,39,B0026,,C:\Projects\Battery Engineering\data,24
04120.csv,discharge,40,B0026,1.799304949,C:\Projects\Battery Engineering\data,24
04121.csv,charge,41,B0026,,C:\Projects\Battery Engineering\data,24
04122.csv,discharge,42,B0026,1.784219745,C:\Projects\Battery Engineering\data,24
04123.csv,impedance,43,B0026,,C:\Projects\Battery Engineering\data,24
04124.csv,charge,44,B0026,,C:\Projects\Battery Engineering\data,24
04125.csv,impedance,45,B0026,,C:\Projects\Battery Engineering\data,24
04126.csv,discharge,46,B0026,1.681881992,C:\Projects\Battery Engineering\data,24
04127.csv,impedance,47,B0026,,C:\Projects\Battery Engineering\data,24
04128.csv,charge,48,B0026,,C:\Projects\Battery Engineering\data,24
04129.csv,impedance,49,B0026,,C:\Projects\Battery Engineering\data,24
04130.csv,discharge,50,B0026,1.800751938,C:\Projects\Battery Engineering\data,24
04131.csv,charge,51,B0026,,C:\Projects\Battery Engineering\data,24
04132.csv,discharge,52,B0026,1.795972684,C:\Projects\Battery Engineering\data,24
04133.csv,charge,53,B0026,,C:\Projects\Battery Engineering\data,24
04134.csv,discharge,54,B0026,1.793102694,C:\Projects\Battery Engineering\data,24
04135.csv,charge,55,B0026,,C:\Projects\Battery Engineering\data,24
04136.csv,discharge,56,B0026,1.801026754,C:\Projects\Battery Engineering\data,24
04137.csv,charge,57,B0026,,C:\Projects\Battery Engineering\data,24
04138.csv,discharge,58,B0026,1.78245723,C:\Projects\Battery Engineering\data,24
04139.csv,impedance,59,B0026,,C:\Projects\Battery Engineering\data,24
04140.csv,charge,60,B0026,,C:\Projects\Battery Engineering\data,24
04141.csv,impedance,61,B0026,,C:\Projects\Battery Engineering\data,24
04142.csv,impedance,62,B0026,,C:\Projects\Battery Engineering\data,24
04143.csv,charge,63,B0026,,C:\Projects\Battery Engineering\data,24
04144.csv,impedance,64,B0026,,C:\Projects\Battery Engineering\data,24
04145.csv,discharge,65,B0026,1.795930303,C:\Projects\Battery Engineering\data,24
04146.csv,charge,66,B0026,,C:\Projects\Battery Engineering\data,24
04147.csv,discharge,67,B0026,1.778314213,C:\Projects\Battery Engineering\data,24
04148.csv,charge,68,B0026,,C:\Projects\Battery Engineering\data,24
04149.csv,discharge,69,B0026,1.771719093,C:\Projects\Battery Engineering\data,24
04150.csv,charge,70,B0026,,C:\Projects\Battery Engineering\data,24
04151.csv,discharge,71,B0026,1.779074949,C:\Projects\Battery Engineering\data,24
04152.csv,charge,72,B0026,,C:\Projects\Battery Engineering\data,24
04153.csv,discharge,73,B0026,1.773322978,C:\Projects\Battery Engineering\data,24
04154.csv,impedance,74,B0026,,C:\Projects\Battery Engineering\data,24
04155.csv,charge,75,B0026,,C:\Projects\Battery Engineering\data,24
04156.csv,impedance,76,B0026,,C:\Projects\Battery Engineering\data,24
04157.csv,discharge,77,B0026,1.768754111,C:\Projects\Battery Engineering\data,24
04158.csv,impedance,78,B0026,,C:\Projects\Battery Engineering\data,24
04159.csv,charge,79,B0026,,C:\Projects\Battery Engineering\data,24
04160.csv,impedance,0,B0031,,C:\Projects\Battery Engineering\data,43
04161.csv,discharge,1,B0031,1.666675194,C:\Projects\Battery Engineering\data,43
04162.csv,charge,2,B0031,,C:\Projects\Battery Engineering\data,43
04163.csv,discharge,3,B0031,1.832858363,C:\Projects\Battery Engineering\data,43
04164.csv,charge,4,B0031,,C:\Projects\Battery Engineering\data,43
04165.csv,discharge,5,B0031,1.8139835,C:\Projects\Battery Engineering\data,43
04166.csv,charge,6,B0031,,C:\Projects\Battery Engineering\data,43
04167.csv,discharge,7,B0031,1.804438733,C:\Projects\Battery Engineering\data,43
04168.csv,charge,8,B0031,,C:\Projects\Battery Engineering\data,43
04169.csv,discharge,9,B0031,1.802147684,C:\Projects\Battery Engineering\data,43
04170.csv,impedance,10,B0031,,C:\Projects\Battery Engineering\data,43
04171.csv,charge,11,B0031,,C:\Projects\Battery Engineering\data,43
04172.csv,impedance,12,B0031,,C:\Projects\Battery Engineering\data,43
04173.csv,discharge,13,B0031,1.771564751,C:\Projects\Battery Engineering\data,43
04174.csv,charge,14,B0031,,C:\Projects\Battery Engineering\data,43
04175.csv,discharge,15,B0031,1.813992817,C:\Projects\Battery Engineering\data,43
04176.csv,charge,16,B0031,,C:\Projects\Battery Engineering\data,43
04177.csv,discharge,17,B0031,1.801326104,C:\Projects\Battery Engineering\data,43
04178.csv,charge,18,B0031,,C:\Projects\Battery Engineering\data,43
04179.csv,discharge,19,B0031,1.788372258,C:\Projects\Battery Engineering\data,43
04180.csv,charge,20,B0031,,C:\Projects\Battery Engineering\data,43
04181.csv,discharge,21,B0031,1.776540166,C:\Projects\Battery Engineering\data,43
04182.csv,impedance,22,B0031,,C:\Projects\Battery Engineering\data,43
04183.csv,charge,23,B0031,,C:\Projects\Battery Engineering\data,43
04184.csv,impedance,24,B0031,,C:\Projects\Battery Engineering\data,43
04185.csv,discharge,25,B0031,1.785620913,C:\Projects\Battery Engineering\data,43
04186.csv,charge,26,B0031,,C:\Projects\Battery Engineering\data,43
04187.csv,discharge,27,B0031,1.781363404,C:\Projects\Battery Engineering\data,43
04188.csv,charge,28,B0031,,C:\Projects\Battery Engineering\data,43
04189.csv,discharge,29,B0031,1.768489838,C:\Projects\Battery Engineering\data,43
04190.csv,charge,30,B0031,,C:\Projects\Battery Engineering\data,43
04191.csv,discharge,31,B0031,1.766505238,C:\Projects\Battery Engineering\data,43
04192.csv,charge,32,B0031,,C:\Projects\Battery Engineering\data,43
04193.csv,discharge,33,B0031,1.751740528,C:\Projects\Battery Engineering\data,43
04194.csv,impedance,34,B0031,,C:\Projects\Battery Engineering\data,43
04195.csv,charge,35,B0031,,C:\Projects\Battery Engineering\data,43
04196.csv,impedance,36,B0031,,C:\Projects\Battery Engineering\data,43
04197.csv,discharge,37,B0031,1.735234931,C:\Projects\Battery Engineering\data,43
04198.csv,charge,38,B0031,,C:\Projects\Battery Engineering\data,43
04199.csv,discharge,39,B0031,1.778277827,C:\Projects\Battery Engineering\data,43
04200.csv,charge,40,B0031,,C:\Projects\Battery Engineering\data,43
04201.csv,discharge,41,B0031,1.764989486,C:\Projects\Battery Engineering\data,43
04202.csv,charge,42,B0031,,C:\Projects\Battery Engineering\data,43
04203.csv,discharge,43,B0031,1.762591284,C:\Projects\Battery Engineering\data,43
04204.csv,charge,44,B0031,,C:\Projects\Battery Engineering\data,43
04205.csv,discharge,45,B0031,1.744314576,C:\Projects\Battery Engineering\data,43
04206.csv,impedance,46,B0031,,C:\Projects\Battery Engineering\data,43
04207.csv,charge,47,B0031,,C:\Projects\Battery Engineering\data,43
04208.csv,impedance,48,B0031,,C:\Projects\Battery Engineering\data,43
04209.csv,discharge,49,B0031,1.762837375,C:\Projects\Battery Engineering\data,43
04210.csv,charge,50,B0031,,C:\Projects\Battery Engineering\data,43
04211.csv,discharge,51,B0031,1.747857931,C:\Projects\Battery Engineering\data,43
04212.csv,charge,52,B0031,,C:\Projects\Battery Engineering\data,43
04213.csv,discharge,53,B0031,1.744116734,C:\Projects\Battery Engineering\data,43
04214.csv,charge,54,B0031,,C:\Projects\Battery Engineering\data,43
04215.csv,discharge,55,B0031,1.726842293,C:\Projects\Battery Engineering\data,43
04216.csv,charge,56,B0031,,C:\Projects\Battery Engineering\data,43
04217.csv,discharge,57,B0031,1.720309349,C:\Projects\Battery Engineering\data,43
04218.csv,impedance,58,B0031,,C:\Projects\Battery Engineering\data,43
04219.csv,charge,59,B0031,,C:\Projects\Battery Engineering\data,43
04220.csv,impedance,60,B0031,,C:\Projects\Battery Engineering\data,43
04221.csv,discharge,61,B0031,1.739424552,C:\Projects\Battery Engineering\data,43
04222.csv,charge,62,B0031,,C:\Projects\Battery Engineering\data,43
04223.csv,discharge,63,B0031,1.736738442,C:\Projects\Battery Engineering\data,43
04224.csv,charge,64,B0031,,C:\Projects\Battery Engineering\data,43
04225.csv,discharge,65,B0031,1.716963468,C:\Projects\Battery Engineering\data,43
04226.csv,charge,66,B0031,,C:\Projects\Battery Engineering\data,43
04227.csv,discharge,67,B0031,1.712777356,C:\Projects\Battery Engineering\data,43
